1962 FIFA World Cup,Brazil v Mexico,5/30/1962,15:00,Estadio Sausalito,Chile,Brazil,Mexico,2,0,0,0,home team win
1962 FIFA World Cup,Argentina v Bulgaria,5/30/1962,15:00,Estadio El Teniente,Chile,Argentina,Bulgaria,1,0,0,0,home team win
1962 FIFA World Cup,Soviet Union v Yugoslavia,5/31/1962,15:00,Estadio Carlos Dittborn,Chile,Soviet Union,Yugoslavia,2,0,0,0,home team win
1962 FIFA World Cup,West Germany v Italy,5/31/1962,15:00,Estadio Nacional,Chile,West Germany,Italy,0,0,0,0,draw
1962 FIFA World Cup,Czechoslovakia v Spain,5/31/1962,15:00,Estadio Sausalito,Chile,Czechoslovakia,Spain,1,0,0,0,home team win
1962 FIFA World Cup,Hungary v England,5/31/1962,15:00,Estadio El Teniente,Chile,Hungary,England,2,1,0,0,home team win
1962 FIFA World Cup,Yugoslavia v Uruguay,6/2/1962,15:00,Estadio Carlos Dittborn,Chile,Yugoslavia,Uruguay,3,1,0,0,home team win
1962 FIFA World Cup,Chile v Italy,6/2/1962,15:00,Estadio Nacional,Chile,Chile,Italy,2,0,0,0,home team win
1962 FIFA World Cup,Brazil v Czechoslovakia,6/2/1962,15:00,Estadio Sausalito,Chile,Brazil,Czechoslovakia,0,0,0,0,draw
1962 FIFA World Cup,England v Argentina,6/2/1962,15:00,Estadio El Teniente,Chile,England,Argentina,3,1,0,0,home team win
1962 FIFA World Cup,Soviet Union v Colombia,6/3/1962,15:00,Estadio Carlos Dittborn,Chile,Soviet Union,Colombia,4,4,0,0,draw
1962 FIFA World Cup,West Germany v Switzerland,6/3/1962,15:00,Estadio Nacional,Chile,West Germany,Switzerland,2,1,0,0,home team win
1962 FIFA World Cup,Spain v Mexico,6/3/1962,15:00,Estadio Sausalito,Chile,Spain,Mexico,1,0,0,0,home team win
1962 FIFA World Cup,Hungary v Bulgaria,6/3/1962,15:00,Estadio El Teniente,Chile,Hungary,Bulgaria,6,1,0,0,home team win
1962 FIFA World Cup,Soviet Union v Uruguay,6/6/1962,15:00,Estadio Carlos Dittborn,Chile,Soviet Union,Uruguay,2,1,0,0,home team win
1962 FIFA World Cup,West Germany v Chile,6/6/1962,15:00,Estadio Nacional,Chile,West Germany,Chile,2,0,0,0,home team win
1962 FIFA World Cup,Brazil v Spain,6/6/1962,15:00,Estadio Sausalito,Chile,Brazil,Spain,2,1,0,0,home team win
1962 FIFA World Cup,Hungary v Argentina,6/6/1962,15:00,Estadio El Teniente,Chile,Hungary,Argentina,0,0,0,0,draw
1962 FIFA World Cup,Yugoslavia v Colombia,6/7/1962,15:00,Estadio Carlos Dittborn,Chile,Yugoslavia,Colombia,5,0,0,0,home team win
1962 FIFA World Cup,Italy v Switzerland,6/7/1962,15:00,Estadio Nacional,Chile,Italy,Switzerland,3,0,0,0,home team win
